row_id,material_name,category,subcategory,building_phase,climate_zone,sector,actual_floor_count,building_area_m2,budget_tier,maintenance_preference,sustainability_priority,user_priority,climate_exposure_level,coastal_exposure,humidity_exposure,max_recommended_floors,compressive_strength_mpa,thermal_performance_score,moisture_resistance_score,corrosion_resistance_score,fire_resistance_score,durability_score,maintenance_score,sustainability_score,carbon_footprint_kgco2e,service_life_years,suitable_for_coastal,suitable_for_wet_zone,suitable_for_dry_zone,suitable_for_highland,recommended_for_residential,recommended_for_commercial,recommended_for_industrial,recommended,recommendation_score,decision_reasons
GCA003442,Porcelain Tile,Finishing,Ceramic Floor/Wall,Finishing,Wet Zone,Industrial,42,800,Medium,Balanced,Medium,Sustainability,Medium,0,1,40,30,40,92,88,90,83,82,48,90,40,1,1,1,1,1,1,0,0,31,FAIL:not_recommended_for_industrial_sector; FAIL:floors_42_exceeds_material_limit_40
GCA003443,Structural Steel,Structural,Ferrous Metal,Structure,Dry Zone,Commercial,20,500,Low,Balanced,Medium,Sustainability,Low,0,0,40,250,20,37,30,35,74,45,55,1800,50,0,0,1,1,0,1,1,1,67,PASS:sector_compatible_commercial; PASS:floors_well_within_material_capacity; WARN:high_carbon_material_vs_low_budget
GCA003444,Structural Steel,Structural,Ferrous Metal,Structure,Dry Zone,Commercial,42,10000,Low,Balanced,Medium,Sustainability,Low,0,0,40,250,20,37,30,35,74,45,55,1800,50,0,0,1,1,0,1,1,0,47,PASS:sector_compatible_commercial; FAIL:floors_42_exceeds_material_limit_40; WARN:high_carbon_material_vs_low_budget
GCA003445,Timber Window,Openings,Window Frame,Superstructure,Dry Zone,Residential,5,800,Low,Low Maintenance,Low,Cost,Low,0,0,5,0,72,35,58,42,52,44,52,80,18,0,0,1,1,1,0,0,1,67,PASS:sector_compatible_residential; PASS:floors_within_material_capacity; FAIL:low_maintenance_pref_but_high_maintenance_material; WARN:short_service_life_incompatible_with_low_maintenance_pref
GCA003446,Timber Window,Openings,Window Frame,Superstructure,Dry Zone,Residential,30,10000,Low,Low Maintenance,Low,Cost,Low,0,0,5,0,72,35,58,42,52,44,52,80,18,0,0,1,1,1,0,0,0,22,PASS:sector_compatible_residential; FAIL:floors_30_exceeds_material_limit_5; FAIL:low_maintenance_pref_but_high_maintenance_material; WARN:short_service_life_incompatible_with_low_maintenance_pref
GCA003447,Timber Door,Openings,Door,Superstructure,Wet Zone,Commercial,8,80,Medium,Balanced,Medium,Cost,Medium,0,1,10,0,68,42,58,38,48,45,55,70,18,0,0,1,1,1,0,0,0,0,FAIL:material_not_suitable_wet_zone; FAIL:not_recommended_for_commercial_sector; PASS:floors_within_material_capacity; FAIL:timber_door_moisture_damage_coastal_wet_zone
GCA003448,Timber Door,Openings,Door,Superstructure,Wet Zone,Commercial,20,350,Medium,Balanced,Medium,Cost,Medium,0,1,10,0,68,42,58,38,48,45,55,70,18,0,0,1,1,1,0,0,0,0,FAIL:material_not_suitable_wet_zone; FAIL:not_recommended_for_commercial_sector; FAIL:floors_20_exceeds_material_limit_10; FAIL:timber_door_moisture_damage_coastal_wet_zone
GCA003449,ACP Panels,Envelope Systems,Cladding,Facade,Dry Zone,Industrial,2,80,Low,Low Maintenance,High,Sustainability,Medium,0,0,40,0,55,79,80,38,76,82,49,850,25,1,1,1,1,0,1,1,1,50,PASS:sector_compatible_industrial; PASS:floors_well_within_material_capacity; WARN:high_carbon_material_vs_low_budget; FAIL:high_sustainability_priority_but_low_score_material
GCA003450,ACP Panels,Envelope Systems,Cladding,Facade,Dry Zone,Industrial,42,800,Low,Low Maintenance,High,Sustainability,Medium,0,0,40,0,55,79,80,38,76,82,49,850,25,1,1,1,1,0,1,1,0,30,PASS:sector_compatible_industrial; FAIL:floors_42_exceeds_material_limit_40; WARN:high_carbon_material_vs_low_budget; FAIL:high_sustainability_priority_but_low_score_material
GCA003451,uPVC Window,Openings,Window Frame,Superstructure,Coastal,Industrial,7,800,Premium,Low Maintenance,Low,Sustainability,High,1,1,15,0,65,93,80,32,70,94,38,600,30,1,1,1,1,1,1,0,1,60,PASS:coastal_rated_material; FAIL:not_recommended_for_industrial_sector; PASS:floors_well_within_material_capacity; PASS:low_maintenance_material_matches_preference
GCA003452,uPVC Window,Openings,Window Frame,Superstructure,Coastal,Industrial,20,5000,Premium,Low Maintenance,Low,Sustainability,High,1,1,15,0,65,93,80,32,70,94,38,600,30,1,1,1,1,1,1,0,0,25,PASS:coastal_rated_material; FAIL:not_recommended_for_industrial_sector; FAIL:floors_20_exceeds_material_limit_15; PASS:low_maintenance_material_matches_preference
GCA003453,Curtain Wall Systems,Envelope Systems,Glazed Facade,Facade,Highland,Residential,4,80,Premium,Balanced,Medium,Durability,Medium,0,0,40,0,61,85,85,52,87,68,50,1200,35,1,1,1,1,0,1,0,0,48,FAIL:not_recommended_for_residential_sector; PASS:floors_well_within_material_capacity; WARN:curtain_wall_overspecified_cost_premium_residential
GCA003454,Curtain Wall Systems,Envelope Systems,Glazed Facade,Facade,Highland,Residential,42,120,Premium,Balanced,Medium,Durability,Medium,0,0,40,0,61,85,85,52,87,68,50,1200,35,1,1,1,1,0,1,0,0,28,FAIL:not_recommended_for_residential_sector; FAIL:floors_42_exceeds_material_limit_40; WARN:curtain_wall_overspecified_cost_premium_residential
GCA003455,Interlocking Block,Wall Systems,Concrete Block,Superstructure,Intermediate,Commercial,2,800,Medium,Balanced,High,Performance,Medium,0,1,3,6,52,62,70,88,72,78,64,140,40,0,1,1,1,1,0,0,1,61,FAIL:not_recommended_for_commercial_sector; PASS:floors_within_material_capacity; PASS:carbon_cost_matches_budget_tier
GCA003456,Interlocking Block,Wall Systems,Concrete Block,Superstructure,Intermediate,Commercial,7,500,Medium,Balanced,High,Performance,Medium,0,1,3,6,52,62,70,88,72,78,64,140,40,0,1,1,1,1,0,0,0,36,FAIL:not_recommended_for_commercial_sector; FAIL:floors_7_exceeds_material_limit_3; PASS:carbon_cost_matches_budget_tier
GCA003457,Color-Coated Steel Roofing,Roofing,Metal Sheet,Roof,Highland,Commercial,6,350,Low,Balanced,High,Durability,Medium,0,0,15,0,41,70,58,60,75,68,56,1100,28,0,1,1,1,1,1,1,1,73,PASS:sector_compatible_commercial; PASS:floors_well_within_material_capacity; WARN:high_carbon_material_vs_low_budget
GCA003458,Color-Coated Steel Roofing,Roofing,Metal Sheet,Roof,Highland,Commercial,30,1500,Low,Balanced,High,Durability,Medium,0,0,15,0,41,70,58,60,75,68,56,1100,28,0,1,1,1,1,1,1,0,23,PASS:sector_compatible_commercial; FAIL:floors_30_exceeds_material_limit_15; WARN:high_carbon_material_vs_low_budget
GCA003459,Aluminium Window,Openings,Window Frame,Superstructure,Coastal,Commercial,25,10000,Low,Premium Finish,High,Cost,High,1,1,40,0,30,95,78,50,80,88,64,950,35,1,1,1,1,1,1,1,1,70,PASS:coastal_rated_material; PASS:sector_compatible_commercial; PASS:floors_within_material_capacity; WARN:high_carbon_material_vs_low_budget
GCA003460,Aluminium Window,Openings,Window Frame,Superstructure,Coastal,Commercial,42,5000,Low,Premium Finish,High,Cost,High,1,1,40,0,30,95,78,50,80,88,64,950,35,1,1,1,1,1,1,1,0,55,PASS:coastal_rated_material; PASS:sector_compatible_commercial; FAIL:floors_42_exceeds_material_limit_40; WARN:high_carbon_material_vs_low_budget
GCA003461,Cement Block,Wall Systems,Concrete Block,Superstructure,Intermediate,Residential,5,1500,Medium,Balanced,Low,Sustainability,Medium,0,1,6,7,50,65,72,87,78,75,48,160,50,1,1,1,1,1,1,1,1,78,PASS:sector_compatible_residential; PASS:floors_within_material_capacity; PASS:carbon_cost_matches_budget_tier; WARN:masonry_wall_approaching_floor_count_limit
GCA003462,Cement Block,Wall Systems,Concrete Block,Superstructure,Intermediate,Residential,12,5000,Medium,Balanced,Low,Sustainability,Medium,0,1,6,7,50,65,72,87,78,75,48,160,50,1,1,1,1,1,1,1,0,43,PASS:sector_compatible_residential; FAIL:floors_12_exceeds_material_limit_6; PASS:carbon_cost_matches_budget_tier; WARN:masonry_wall_approaching_floor_count_limit
GCA003463,Reinforced Concrete Grade 20,Structural,Cast-in-situ Concrete,Structure,Highland,Industrial,4,1500,Medium,Premium Finish,High,Cost,Medium,0,0,5,20,41,70,65,90,78,80,49,250,40,1,1,1,1,1,1,1,1,71,PASS:sector_compatible_industrial; PASS:floors_within_material_capacity; PASS:carbon_cost_matches_budget_tier; FAIL:high_sustainability_priority_but_low_score_material
GCA003464,Reinforced Concrete Grade 20,Structural,Cast-in-situ Concrete,Structure,Highland,Industrial,10,500,Medium,Premium Finish,High,Cost,Medium,0,0,5,20,41,70,65,90,78,80,49,250,40,1,1,1,1,1,1,1,0,16,PASS:sector_compatible_industrial; FAIL:floors_10_exceeds_material_limit_5; PASS:carbon_cost_matches_budget_tier; FAIL:high_sustainability_priority_but_low_score_material; FAIL:structural_grade_insufficient_for_floor_count
GCA003465,Concrete Roof Tile,Roofing,Concrete Tile,Roof,Wet Zone,Industrial,3,500,Premium,Low Maintenance,Medium,Sustainability,Medium,0,1,3,25,65,72,80,88,78,76,55,150,50,1,1,1,1,1,0,0,0,18,FAIL:not_recommended_for_industrial_sector; PASS:floors_within_material_capacity; WARN:clay_tile_not_typical_for_industrial_roofing
GCA003466,Concrete Roof Tile,Roofing,Concrete Tile,Roof,Wet Zone,Industrial,8,10000,Premium,Low Maintenance,Medium,Sustainability,Medium,0,1,3,25,65,72,80,88,78,76,55,150,50,1,1,1,1,1,0,0,0,0,FAIL:not_recommended_for_industrial_sector; FAIL:floors_8_exceeds_material_limit_3; WARN:clay_tile_not_typical_for_industrial_roofing
GCA003467,Interlocking Block,Wall Systems,Concrete Block,Superstructure,Wet Zone,Residential,3,80,Low,Low Maintenance,Medium,Performance,Medium,0,1,3,6,52,66,70,88,70,82,60,140,40,0,1,1,1,1,0,0,1,85,PASS:sector_compatible_residential; PASS:floors_within_material_capacity
GCA003468,Interlocking Block,Wall Systems,Concrete Block,Superstructure,Wet Zone,Residential,5,1500,Low,Low Maintenance,Medium,Performance,Medium,0,1,3,6,52,66,70,88,70,82,60,140,40,0,1,1,1,1,0,0,1,70,PASS:sector_compatible_residential; FAIL:floors_5_exceeds_material_limit_3
GCA003469,Concrete Roof Tile,Roofing,Concrete Tile,Roof,Wet Zone,Residential,1,1500,Low,Balanced,High,Performance,Medium,0,1,3,25,65,72,80,91,78,72,59,150,50,1,1,1,1,1,0,0,1,90,PASS:sector_compatible_residential; PASS:floors_well_within_material_capacity
GCA003470,Concrete Roof Tile,Roofing,Concrete Tile,Roof,Wet Zone,Residential,6,3000,Low,Balanced,High,Performance,Medium,0,1,3,25,65,72,80,91,78,72,59,150,50,1,1,1,1,1,0,0,1,65,PASS:sector_compatible_residential; FAIL:floors_6_exceeds_material_limit_3
GCA003471,Cement Plaster,Finishing,Render,Finishing,Intermediate,Commercial,20,10000,Low,Low Maintenance,Low,Performance,Medium,0,1,40,5,48,62,65,83,65,69,52,70,20,1,1,1,1,1,1,1,1,100,PASS:sector_compatible_commercial; PASS:floors_well_within_material_capacity
GCA003472,Cement Plaster,Finishing,Render,Finishing,Intermediate,Commercial,42,200,Low,Low Maintenance,Low,Performance,Medium,0,1,40,5,48,62,65,83,65,69,52,70,20,1,1,1,1,1,1,1,1,80,PASS:sector_compatible_commercial; FAIL:floors_42_exceeds_material_limit_40
GCA003473,Curtain Wall Systems,Envelope Systems,Glazed Facade,Facade,Coastal,Industrial,15,1500,Medium,Balanced,Low,Durability,High,1,1,40,0,55,90,73,52,79,68,50,1200,35,1,1,1,1,0,1,0,1,70,PASS:coastal_rated_material; FAIL:not_recommended_for_industrial_sector; PASS:floors_well_within_material_capacity
GCA003474,Curtain Wall Systems,Envelope Systems,Glazed Facade,Facade,Coastal,Industrial,42,80,Medium,Balanced,Low,Durability,High,1,1,40,0,55,90,73,52,79,68,50,1200,35,1,1,1,1,0,1,0,0,50,PASS:coastal_rated_material; FAIL:not_recommended_for_industrial_sector; FAIL:floors_42_exceeds_material_limit_40
GCA003475,Stabilized Earth Block,Wall Systems,Earth Block,Superstructure,Dry Zone,Industrial,2,10000,Low,Balanced,High,Durability,Medium,0,0,2,3,70,32,60,78,58,52,92,28,25,0,0,1,0,1,0,0,0,35,FAIL:not_recommended_for_industrial_sector; PASS:floors_within_material_capacity; PASS:material_meets_high_sustainability_priority; FAIL:durability_priority_but_low_durability_material
GCA003476,Stabilized Earth Block,Wall Systems,Earth Block,Superstructure,Dry Zone,Industrial,5,500,Low,Balanced,High,Durability,Medium,0,0,2,3,70,32,60,78,58,52,92,28,25,0,0,1,0,1,0,0,0,15,FAIL:not_recommended_for_industrial_sector; FAIL:floors_5_exceeds_material_limit_2; PASS:material_meets_high_sustainability_priority; FAIL:durability_priority_but_low_durability_material
GCA003477,Clay Roof Tile,Roofing,Ceramic Tile,Roof,Wet Zone,Industrial,1,10000,Premium,Low Maintenance,Low,Cost,Medium,0,1,3,20,72,76,85,90,83,74,70,120,60,1,1,1,1,1,0,0,0,46,FAIL:not_recommended_for_industrial_sector; PASS:floors_well_within_material_capacity; WARN:clay_tile_not_typical_for_industrial_roofing
GCA003478,Clay Roof Tile,Roofing,Ceramic Tile,Roof,Wet Zone,Industrial,20,200,Premium,Low Maintenance,Low,Cost,Medium,0,1,3,20,72,76,85,90,83,74,70,120,60,1,1,1,1,1,0,0,0,0,FAIL:not_recommended_for_industrial_sector; FAIL:floors_20_exceeds_material_limit_3; WARN:clay_tile_not_typical_for_industrial_roofing
GCA003479,Asphalt Shingles,Roofing,Bituminous,Roof,Highland,Residential,1,10000,Medium,Low Maintenance,Low,Durability,Medium,0,0,4,0,51,62,68,52,62,66,28,200,18,0,0,1,1,1,0,0,1,68,PASS:sector_compatible_residential; PASS:floors_well_within_material_capacity; PASS:carbon_cost_matches_budget_tier; FAIL:low_maintenance_pref_but_high_maintenance_material; WARN:short_service_life_incompatible_with_low_maintenance_pref
GCA003480,Asphalt Shingles,Roofing,Bituminous,Roof,Highland,Residential,6,200,Medium,Low Maintenance,Low,Durability,Medium,0,0,4,0,51,62,68,52,62,66,28,200,18,0,0,1,1,1,0,0,0,48,PASS:sector_compatible_residential; FAIL:floors_6_exceeds_material_limit_4; PASS:carbon_cost_matches_budget_tier; FAIL:low_maintenance_pref_but_high_maintenance_material; WARN:short_service_life_incompatible_with_low_maintenance_pref
GCA003481,Color-Coated Steel Roofing,Roofing,Metal Sheet,Roof,Wet Zone,Industrial,5,500,Low,Balanced,High,Sustainability,Medium,0,1,15,0,35,74,58,60,66,68,56,1100,28,0,1,1,1,1,1,1,1,73,PASS:sector_compatible_industrial; PASS:floors_well_within_material_capacity; WARN:high_carbon_material_vs_low_budget
GCA003482,Color-Coated Steel Roofing,Roofing,Metal Sheet,Roof,Wet Zone,Industrial,30,350,Low,Balanced,High,Sustainability,Medium,0,1,15,0,35,74,58,60,66,68,56,1100,28,0,1,1,1,1,1,1,0,23,PASS:sector_compatible_industrial; FAIL:floors_30_exceeds_material_limit_15; WARN:high_carbon_material_vs_low_budget
GCA003483,Cement Plaster,Finishing,Render,Finishing,Wet Zone,Industrial,15,80,Medium,Low Maintenance,Low,Cost,Medium,0,1,40,5,48,66,65,80,63,69,52,70,20,1,1,1,1,1,1,1,1,95,PASS:sector_compatible_industrial; PASS:floors_well_within_material_capacity
GCA003484,Cement Plaster,Finishing,Render,Finishing,Wet Zone,Industrial,42,1500,Medium,Low Maintenance,Low,Cost,Medium,0,1,40,5,48,66,65,80,63,69,52,70,20,1,1,1,1,1,1,1,1,75,PASS:sector_compatible_industrial; FAIL:floors_42_exceeds_material_limit_40
GCA003485,Porcelain Tile,Finishing,Ceramic Floor/Wall,Finishing,Coastal,Residential,12,5000,Low,Premium Finish,Medium,Cost,High,1,1,40,30,40,93,76,90,80,82,48,90,40,1,1,1,1,1,1,0,1,100,PASS:coastal_rated_material; PASS:sector_compatible_residential; PASS:floors_well_within_material_capacity
GCA003486,Porcelain Tile,Finishing,Ceramic Floor/Wall,Finishing,Coastal,Residential,42,200,Low,Premium Finish,Medium,Cost,High,1,1,40,30,40,93,76,90,80,82,48,90,40,1,1,1,1,1,1,0,1,80,PASS:coastal_rated_material; PASS:sector_compatible_residential; FAIL:floors_42_exceeds_material_limit_40
GCA003487,Precast Concrete,Structural,Precast,Structure,Dry Zone,Commercial,1,5000,Premium,Low Maintenance,Low,Durability,Low,0,0,15,35,38,75,70,92,93,89,55,260,60,1,1,1,1,1,1,1,1,100,PASS:sector_compatible_commercial; PASS:floors_well_within_material_capacity; PASS:low_maintenance_material_matches_preference
GCA003488,Precast Concrete,Structural,Precast,Structure,Dry Zone,Commercial,20,3000,Premium,Low Maintenance,Low,Durability,Low,0,0,15,35,38,75,70,92,93,89,55,260,60,1,1,1,1,1,1,1,1,76,PASS:sector_compatible_commercial; FAIL:floors_20_exceeds_material_limit_15; PASS:low_maintenance_material_matches_preference
GCA003489,AAC Block,Wall Systems,Lightweight Block,Superstructure,Highland,Commercial,2,120,Low,Low Maintenance,High,Cost,Medium,0,0,5,4,88,45,70,88,65,82,72,110,40,0,0,1,1,1,1,0,1,100,PASS:sector_compatible_commercial; PASS:floors_well_within_material_capacity; PASS:material_meets_high_sustainability_priority
GCA003490,AAC Block,Wall Systems,Lightweight Block,Superstructure,Highland,Commercial,7,200,Low,Low Maintenance,High,Cost,Medium,0,0,5,4,88,45,70,88,65,82,72,110,40,0,0,1,1,1,1,0,1,85,PASS:sector_compatible_commercial; FAIL:floors_7_exceeds_material_limit_5; PASS:material_meets_high_sustainability_priority
GCA003491,Terrazzo,Finishing,Floor Finish,Finishing,Intermediate,Commercial,30,350,Low,Low Maintenance,Low,Performance,Medium,0,1,40,35,42,80,82,93,88,79,60,100,50,1,1,1,1,1,1,1,1,93,PASS:sector_compatible_commercial; PASS:floors_within_material_capacity; WARN:terrazzo_installation_cost_exceeds_low_budget
GCA003492,Terrazzo,Finishing,Floor Finish,Finishing,Intermediate,Commercial,42,5000,Low,Low Maintenance,Low,Performance,Medium,0,1,40,35,42,80,82,93,88,79,60,100,50,1,1,1,1,1,1,1,1,78,PASS:sector_compatible_commercial; FAIL:floors_42_exceeds_material_limit_40; WARN:terrazzo_installation_cost_exceeds_low_budget
GCA003493,Reinforced Concrete Grade 25,Structural,Cast-in-situ Concrete,Structure,Intermediate,Residential,3,10000,Low,Premium Finish,Medium,Durability,Medium,0,1,10,25,35,72,68,90,84,82,43,280,50,1,1,1,1,1,1,1,1,100,PASS:sector_compatible_residential; PASS:floors_well_within_material_capacity
GCA003494,Reinforced Concrete Grade 25,Structural,Cast-in-situ Concrete,Structure,Intermediate,Residential,30,10000,Low,Premium Finish,Medium,Durability,Medium,0,1,10,25,35,72,68,90,84,82,43,280,50,1,1,1,1,1,1,1,0,35,PASS:sector_compatible_residential; FAIL:floors_30_exceeds_material_limit_10; FAIL:high_rise_requires_min_grade_30_concrete
GCA003495,Lime Cement Render,Finishing,Render,Finishing,Wet Zone,Commercial,10,10000,Low,Balanced,Low,Cost,Medium,0,1,40,3,52,64,62,78,60,68,65,55,25,0,1,1,1,1,0,0,1,58,FAIL:not_recommended_for_commercial_sector; PASS:floors_well_within_material_capacity
GCA003496,Lime Cement Render,Finishing,Render,Finishing,Wet Zone,Commercial,42,10000,Low,Balanced,Low,Cost,Medium,0,1,40,3,52,64,62,78,60,68,65,55,25,0,1,1,1,1,0,0,0,38,FAIL:not_recommended_for_commercial_sector; FAIL:floors_42_exceeds_material_limit_40
GCA003497,Stabilized Earth Block,Wall Systems,Earth Block,Superstructure,Coastal,Residential,1,800,Low,Premium Finish,Low,Cost,High,1,1,2,3,70,40,48,78,45,52,88,28,25,0,0,1,0,1,0,0,0,0,FAIL:material_not_rated_for_coastal_exposure; FAIL:material_not_suitable_wet_zone; PASS:sector_compatible_residential; PASS:floors_well_within_material_capacity; FAIL:high_exposure_zone_moisture_resistance_inadequate; WARN:high_exposure_zone_durability_marginal; FAIL:earth_block_incompatible_with_high_moisture_zone
GCA003498,Stabilized Earth Block,Wall Systems,Earth Block,Superstructure,Coastal,Residential,4,80,Low,Premium Finish,Low,Cost,High,1,1,2,3,70,40,48,78,45,52,88,28,25,0,0,1,0,1,0,0,0,0,FAIL:material_not_rated_for_coastal_exposure; FAIL:material_not_suitable_wet_zone; PASS:sector_compatible_residential; FAIL:floors_4_exceeds_material_limit_2; FAIL:high_exposure_zone_moisture_resistance_inadequate; WARN:high_exposure_zone_durability_marginal; FAIL:earth_block_incompatible_with_high_moisture_zone
GCA003499,ACP Panels,Envelope Systems,Cladding,Facade,Dry Zone,Commercial,20,10000,Low,Low Maintenance,Medium,Sustainability,Low,0,0,40,0,55,79,80,38,76,82,45,850,25,1,1,1,1,0,1,1,0,47,PASS:sector_compatible_commercial; PASS:floors_well_within_material_capacity; WARN:high_carbon_material_vs_low_budget; WARN:ACP_fire_risk_high_rise_commercial_verify_A2_core
GCA003500,ACP Panels,Envelope Systems,Cladding,Facade,Dry Zone,Commercial,42,800,Low,Low Maintenance,Medium,Sustainability,Low,0,0,40,0,55,79,80,38,76,82,45,850,25,1,1,1,1,0,1,1,0,27,PASS:sector_compatible_commercial; FAIL:floors_42_exceeds_material_limit_40; WARN:high_carbon_material_vs_low_budget; WARN:ACP_fire_risk_high_rise_commercial_verify_A2_core
GCA003501,AAC Block,Wall Systems,Lightweight Block,Superstructure,Highland,Residential,3,1500,Medium,Low Maintenance,High,Durability,Medium,0,0,5,4,88,45,70,88,69,82,72,110,40,0,0,1,1,1,1,0,1,98,PASS:sector_compatible_residential; PASS:floors_within_material_capacity; PASS:carbon_cost_matches_budget_tier; PASS:material_meets_high_sustainability_priority
GCA003502,AAC Block,Wall Systems,Lightweight Block,Superstructure,Highland,Residential,20,120,Medium,Low Maintenance,High,Durability,Medium,0,0,5,4,88,45,70,88,69,82,72,110,40,0,0,1,1,1,1,0,1,53,PASS:sector_compatible_residential; FAIL:floors_20_exceeds_material_limit_5; PASS:carbon_cost_matches_budget_tier; PASS:material_meets_high_sustainability_priority
